Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
0.737000    0.04   -0.85   -0.85
0.738000    0.05   -0.86   -0.88
0.739000    0.06   -0.89   -0.91
0.740000    0.06   -0.92   -0.94
0.741000    0.08   -0.93   -0.98
0.742000    0.11   -0.94   -1.02
0.743000    0.15   -0.94   -1.06
0.744000    0.17   -0.96   -1.09
0.745000    0.17   -0.99   -1.12
0.746000    0.16   -1.01   -1.14
0.747000    0.16   -1.03   -1.16
0.748000    0.18   -1.05   -1.19
0.749000    0.21   -1.05   -1.24
0.750000    0.22   -1.07   -1.27
0.751000    0.23   -1.10   -1.30
0.752000    0.25   -1.11   -1.32
0.753000    0.27   -1.11   -1.35
0.754000    0.32   -1.09   -1.38
0.755000    0.37   -1.06   -1.40
0.756000    0.40   -1.04   -1.41
0.757000    0.40   -1.06   -1.43
0.758000    0.40   -1.08   -1.45
0.759000    0.37   -1.12   -1.46
0.760000    0.36   -1.14   -1.47
0.761000    0.37   -1.15   -1.49
0.762000    0.39   -1.15   -1.52
0.763000    0.41   -1.16   -1.54
0.764000    0.43   -1.17   -1.57
0.765000    0.43   -1.18   -1.58
0.766000    0.40   -1.20   -1.57
0.767000    0.35   -1.24   -1.55
0.768000    0.34   -1.25   -1.56
0.769000    0.37   -1.24   -1.58
0.770000    0.42   -1.21   -1.60
0.771000    0.45   -1.21   -1.62
0.772000    0.45   -1.23   -1.64
0.773000    0.43   -1.26   -1.65
0.774000    0.44   -1.28   -1.68
0.775000    0.45   -1.30   -1.71
0.776000    0.47   -1.32   -1.75
0.777000    0.49   -1.32   -1.78
0.778000    0.50   -1.33   -1.79
0.779000    0.51   -1.33   -1.80
0.780000    0.54   -1.32   -1.81
0.781000    0.58   -1.30   -1.86
0.782000    0.61   -1.31   -1.89
0.783000    0.61   -1.33   -1.90
0.784000    0.56   -1.38   -1.91
0.785000    0.49   -1.45   -1.90
0.786000    0.47   -1.47   -1.91
0.787000    0.48   -1.48   -1.93
0.788000    0.48   -1.51   -1.95
0.789000    0.50   -1.52   -1.99
0.790000    0.50   -1.53   -2.00
0.791000    0.50   -1.54   -2.01
0.792000    0.49   -1.54   -1.99
0.793000    0.48   -1.53   -1.98
0.794000    0.49   -1.50   -1.97
0.795000    0.51   -1.50   -1.98
0.796000    0.52   -1.50   -1.99
0.797000    0.52   -1.52   -2.01
0.798000    0.50   -1.56   -2.03
0.799000    0.46   -1.62   -2.05
0.800000    0.43   -1.66   -2.05
0.801000    0.42   -1.68   -2.07
0.802000    0.40   -1.70   -2.07
0.803000    0.40   -1.71   -2.08
0.804000    0.42   -1.71   -2.10
0.805000    0.45   -1.71   -2.13
0.806000    0.46   -1.71   -2.15
0.807000    0.48   -1.71   -2.17
0.808000    0.47   -1.72   -2.16
0.809000    0.43   -1.75   -2.14
0.810000    0.39   -1.78   -2.13
0.811000    0.37   -1.80   -2.13
0.812000    0.38   -1.79   -2.13
0.813000    0.41   -1.77   -2.14
0.814000    0.45   -1.73   -2.16
0.815000    0.48   -1.73   -2.18
0.816000    0.51   -1.73   -2.21
0.817000    0.53   -1.75   -2.23
0.818000    0.54   -1.76   -2.27
0.819000    0.53   -1.79   -2.29
0.820000    0.53   -1.80   -2.30
0.821000    0.53   -1.81   -2.30
0.822000    0.50   -1.84   -2.30
0.823000    0.48   -1.86   -2.31
0.824000    0.48   -1.87   -2.31
0.825000    0.48   -1.87   -2.31
0.826000    0.48   -1.88   -2.32
0.827000    0.49   -1.87   -2.33
0.828000    0.49   -1.88   -2.34
0.829000    0.47   -1.90   -2.34
0.830000    0.45   -1.92   -2.35
0.831000    0.42   -1.95   -2.34
0.832000    0.42   -1.95   -2.34
0.833000    0.44   -1.94   -2.35
0.834000    0.49   -1.92   -2.38
0.835000    0.55   -1.89   -2.42
0.836000    0.59   -1.89   -2.45
0.837000    0.62   -1.90   -2.48
0.838000    0.64   -1.89   -2.51
0.839000    0.67   -1.89   -2.54
0.840000    0.68   -1.91   -2.56
0.841000    0.67   -1.92   -2.57
0.842000    0.67   -1.93   -2.58
0.843000    0.68   -1.94   -2.60
0.844000    0.67   -1.97   -2.61
0.845000    0.66   -2.00   -2.63
0.846000    0.64   -2.03   -2.64
0.847000    0.61   -2.08   -2.66
0.848000    0.57   -2.13   -2.66
0.849000    0.53   -2.17   -2.67
0.850000    0.50   -2.21   -2.67
0.851000    0.47   -2.25   -2.68
0.852000    0.46   -2.27   -2.69
0.853000    0.46   -2.28   -2.70
0.854000    0.43   -2.31   -2.70
0.855000    0.37   -2.37   -2.70
0.856000    0.33   -2.42   -2.71
0.857000    0.29   -2.49   -2.74
0.858000    0.25   -2.57   -2.78
0.859000    0.21   -2.66   -2.83
0.860000    0.18   -2.73   -2.87
0.861000    0.16   -2.80   -2.92
0.862000    0.15   -2.86   -2.96
0.863000    0.12   -2.92   -2.99
0.864000    0.09   -2.97   -3.01
0.865000    0.05   -3.03   -3.04
0.866000    0.02   -3.09   -3.07
0.867000   -0.01   -3.15   -3.10
0.868000   -0.05   -3.22   -3.13
0.869000   -0.11   -3.29   -3.15
0.870000   -0.17   -3.37   -3.17
0.871000   -0.22   -3.44   -3.19
0.872000   -0.26   -3.51   -3.21
0.873000   -0.32   -3.57   -3.23
0.874000   -0.37   -3.63   -3.25
0.875000   -0.41   -3.70   -3.28
0.876000   -0.45   -3.76   -3.31
0.877000   -0.51   -3.83   -3.33
0.878000   -0.57   -3.89   -3.35
0.879000   -0.63   -3.95   -3.37
0.880000   -0.71   -4.00   -3.38
0.881000   -0.78   -4.00   -3.40
0.882000   -0.85   -4.00   -3.42
0.883000   -0.92   -4.00   -3.43
0.884000   -0.98   -4.00   -3.46
0.885000   -1.07   -4.00   -3.47
0.886000   -1.16   -4.00   -3.49
0.887000   -1.25   -4.00   -3.50
0.888000   -1.33   -4.00   -3.51
0.889000   -1.42   -4.00   -3.52
0.890000   -1.50   -4.00   -3.54
0.891000   -1.57   -4.00   -3.56
0.892000   -1.60   -4.00   -3.60
0.893000   -1.64   -4.00   -3.65
0.894000   -1.70   -4.00   -3.70
0.895000   -1.77   -4.00   -3.73
0.896000   -1.84   -4.00   -3.76
0.897000   -1.90   -4.00   -3.79
0.898000   -1.95   -4.00   -3.80
0.899000   -2.01   -4.00   -3.82
0.900000   -2.09   -4.00   -3.84
0.901000   -2.17   -4.00   -3.86
0.902000   -2.26   -4.00   -3.87
0.903000   -2.34   -4.00   -3.88
0.904000   -2.41   -4.00   -3.89
0.905000   -2.50   -4.00   -3.89
0.906000   -2.60   -4.00   -3.88
0.907000   -2.68   -4.00   -3.89
0.908000   -2.74   -4.00   -3.90
0.909000   -2.78   -4.00   -3.92
0.910000   -2.81   -4.00   -3.93
0.911000   -2.84   -4.00   -3.95
0.912000   -2.86   -4.00   -3.97
0.913000   -2.90   -4.00   -3.98
0.914000   -2.93   -4.00   -3.99
0.915000   -2.96   -4.00   -4.00
0.916000   -2.99   -4.00   -4.00
0.917000   -3.02   -4.00   -4.00
0.918000   -3.05   -4.00   -3.99
0.919000   -3.08   -4.00   -3.98
0.920000   -3.10   -4.00   -3.99
0.921000   -3.11   -4.00   -4.00
0.922000   -3.14   -4.00   -4.00
0.923000   -3.16   -4.00   -4.00
0.924000   -3.18   -4.00   -4.00
0.925000   -3.20   -4.00   -4.00
0.926000   -3.22   -4.00   -4.00
0.927000   -3.23   -4.00   -4.00
0.928000   -3.26   -4.00   -4.00
0.929000   -3.28   -4.00   -4.00
0.930000   -3.30   -4.00   -4.00
0.931000   -3.32   -4.00   -4.00
0.932000   -3.32   -4.00   -4.00
0.933000   -3.33   -4.00   -4.00
0.934000   -3.34   -4.00   -4.00
0.935000   -3.33   -4.00   -4.00
0.936000   -3.33   -4.00   -4.00
0.937000   -3.31   -4.00   -4.00
0.938000   -3.29   -4.00   -4.00
0.939000   -3.27   -4.00   -4.00
0.940000   -3.25   -4.00   -4.00
0.941000   -3.25   -4.00   -4.00
0.942000   -3.24   -4.00   -4.00
0.943000   -3.24   -4.00   -4.00
0.944000   -3.24   -4.00   -4.00
0.945000   -3.25   -4.00   -4.00
0.946000   -3.26   -4.00   -4.00
0.947000   -3.25   -4.00   -4.00
0.948000   -3.26   -4.00   -4.00
0.949000   -3.25   -4.00   -4.00
0.950000   -3.24   -4.00   -4.00
0.951000   -3.22   -4.00   -4.00
0.952000   -3.20   -4.00   -4.00
0.953000   -3.19   -4.00   -4.00
0.954000   -3.16   -4.00   -4.00
0.955000   -3.13   -4.00   -4.00
0.956000   -3.12   -4.00   -4.00
0.957000   -3.12   -4.00   -4.00
0.958000   -3.13   -4.00   -4.00
0.959000   -3.14   -4.00   -4.00
0.960000   -3.14   -4.00   -4.00
0.961000   -3.12   -4.00   -4.00
0.962000   -3.09   -4.00   -4.00
0.963000   -3.07   -4.00   -4.00
0.964000   -3.05   -4.00   -4.00
0.965000   -3.02   -4.00   -4.00
0.966000   -2.98   -4.00   -4.00
0.967000   -2.93   -4.00   -4.00
0.968000   -2.89   -4.00   -4.00
0.969000   -2.85   -4.00   -4.00
0.970000   -2.80   -4.00   -4.00
0.971000   -2.76   -4.00   -4.00
0.972000   -2.69   -4.00   -4.00
0.973000   -2.63   -4.00   -4.00
0.974000   -2.57   -4.00   -4.00
0.975000   -2.50   -4.00   -4.00
0.976000   -2.43   -4.00   -4.00
0.977000   -2.36   -4.00   -4.00
0.978000   -2.29   -4.00   -4.00
0.979000   -2.22   -4.00   -4.00
0.980000   -2.15   -4.00   -4.00
0.981000   -2.12   -4.00   -3.96
0.982000   -2.09   -4.00   -3.90
0.983000   -2.04   -4.00   -3.84
0.984000   -2.00   -4.00   -3.77
0.985000   -2.00   -4.00   -3.69
0.986000   -2.01   -4.00   -3.59
0.987000   -2.02   -4.00   -3.48
0.988000   -2.02   -4.00   -3.37
0.989000   -2.02   -4.00   -3.26
0.990000   -2.02   -4.00   -3.15
0.991000   -2.02   -4.00   -3.07
0.992000   -2.03   -4.00   -3.00
0.993000   -2.07   -4.00   -2.92
0.994000   -2.13   -4.00   -2.82
0.995000   -2.20   -4.00   -2.74
0.996000   -2.27   -4.00   -2.67
0.997000   -2.34   -4.00   -2.61
0.998000   -2.42   -4.00   -2.57
0.999000   -2.49   -4.00   -2.55
1.000000   -2.57   -4.00   -2.54
1.001000   -2.66   -4.00   -2.54
1.002000   -2.72   -4.00   -2.55
1.003000   -2.78   -4.00   -2.57
1.004000   -2.83   -4.00   -2.58
1.005000   -2.87   -4.00   -2.60
1.006000   -2.91   -4.00   -2.62
1.007000   -2.94   -4.00   -2.64
1.008000   -2.99   -4.00   -2.66
1.009000   -3.02   -4.00   -2.68
1.010000   -3.03   -4.00   -2.68
1.011000   -3.03   -4.00   -2.69
1.012000   -3.03   -4.00   -2.71
1.013000   -3.02   -4.00   -2.73
1.014000   -3.00   -4.00   -2.75
1.015000   -2.96   -4.00   -2.78
1.016000   -2.92   -4.00   -2.82
1.017000   -2.89   -4.00   -2.85
1.018000   -2.85   -4.00   -2.88
1.019000   -2.82   -4.00   -2.91
1.020000   -2.77   -4.00   -2.96
1.021000   -2.74   -4.00   -2.98
1.022000   -2.72   -4.00   -3.01
1.023000   -2.69   -4.00   -3.02
1.024000   -2.66   -4.00   -3.04
1.025000   -2.63   -4.00   -3.06
1.026000   -2.59   -4.00   -3.07
1.027000   -2.56   -4.00   -3.09
1.028000   -2.53   -4.00   -3.11
1.029000   -2.48   -4.00   -3.12
1.030000   -2.45   -4.00   -3.13
1.031000   -2.41   -4.00   -3.12
1.032000   -2.35   -4.00   -3.13
1.033000   -2.30   -4.00   -3.13
1.034000   -2.27   -4.00   -3.12
1.035000   -2.22   -4.00   -3.12
1.036000   -2.18   -4.00   -3.13
1.037000   -2.13   -4.00   -3.13
1.038000   -2.07   -4.00   -3.13
1.039000   -2.02   -4.00   -3.13
1.040000   -1.98   -4.00   -3.12
1.041000   -1.94   -4.00   -3.12
1.042000   -1.92   -4.00   -3.11
1.043000   -1.89   -4.00   -3.09
1.044000   -1.87   -4.00   -3.09
1.045000   -1.85   -4.00   -3.07
1.046000   -1.84   -4.00   -3.06
1.047000   -1.82   -4.00   -3.04
1.048000   -1.82   -4.00   -3.02
1.049000   -1.81   -4.00   -3.01
1.050000   -1.77   -4.00   -3.00
1.051000   -1.73   -4.00   -2.99
1.052000   -1.72   -4.00   -2.98
1.053000   -1.69   -4.00   -2.98
1.054000   -1.68   -4.00   -2.96
1.055000   -1.67   -4.00   -2.94
1.056000   -1.66   -4.00   -2.92
1.057000   -1.65   -4.00   -2.90
1.058000   -1.63   -4.00   -2.88
1.059000   -1.62   -4.00   -2.86
1.060000   -1.61   -4.00   -2.84
1.061000   -1.60   -4.00   -2.83
1.062000   -1.59   -4.00   -2.81
1.063000   -1.58   -4.00   -2.81
1.064000   -1.57   -4.00   -2.79
1.065000   -1.57   -4.00   -2.78
1.066000   -1.55   -4.00   -2.77
1.067000   -1.54   -4.00   -2.75
1.068000   -1.53   -4.00   -2.74
1.069000   -1.49   -4.00   -2.73
1.070000   -1.48   -4.00   -2.72
1.071000   -1.47   -4.00   -2.69
1.072000   -1.48   -4.00   -2.66
1.073000   -1.48   -4.00   -2.64
1.074000   -1.48   -4.00   -2.62
1.075000   -1.47   -4.00   -2.59
1.076000   -1.45   -3.98   -2.57
1.077000   -1.43   -3.95   -2.55
1.078000   -1.43   -3.93   -2.53
1.079000   -1.40   -3.90   -2.51
1.080000   -1.38   -3.87   -2.51
1.081000   -1.36   -3.85   -2.50
1.082000   -1.35   -3.83   -2.48
1.083000   -1.35   -3.81   -2.46
1.084000   -1.35   -3.79   -2.44
1.085000   -1.35   -3.76   -2.42
1.086000   -1.34   -3.75   -2.40
1.087000   -1.34   -3.73   -2.39
1.088000   -1.34   -3.72   -2.38
1.089000   -1.33   -3.70   -2.36
1.090000   -1.32   -3.67   -2.34
1.091000   -1.30   -3.64   -2.32
1.092000   -1.30   -3.61   -2.29
1.093000   -1.30   -3.59   -2.27
1.094000   -1.31   -3.57   -2.24
1.095000   -1.29   -3.54   -2.23
1.096000   -1.27   -3.51   -2.22
1.097000   -1.24   -3.49   -2.22
1.098000   -1.22   -3.46   -2.21
1.099000   -1.20   -3.43   -2.20
1.100000   -1.19   -3.41   -2.18
1.101000   -1.17   -3.39   -2.18
1.102000   -1.16   -3.37   -2.17
1.103000   -1.16   -3.35   -2.15
1.104000   -1.17   -3.33   -2.12
1.105000   -1.17   -3.31   -2.10
1.106000   -1.17   -3.30   -2.08
1.107000   -1.17   -3.28   -2.07
1.108000   -1.16   -3.27   -2.06
1.109000   -1.16   -3.25   -2.04
1.110000   -1.16   -3.22   -2.02
1.111000   -1.13   -3.19   -2.00
1.112000   -1.12   -3.15   -1.98
1.113000   -1.10   -3.12   -1.97
1.114000   -1.09   -3.09   -1.95
1.115000   -1.08   -3.07   -1.93
1.116000   -1.07   -3.04   -1.92
1.117000   -1.06   -3.02   -1.91
1.118000   -1.03   -2.98   -1.89
1.119000   -1.02   -2.96   -1.88
1.120000   -1.01   -2.93   -1.87
1.121000   -1.01   -2.91   -1.86
1.122000   -1.01   -2.90   -1.84
1.123000   -1.01   -2.88   -1.82
1.124000   -1.00   -2.86   -1.81
1.125000   -0.99   -2.83   -1.79
1.126000   -0.97   -2.80   -1.78
1.127000   -0.96   -2.78   -1.76
1.128000   -0.96   -2.76   -1.76
1.129000   -0.95   -2.75   -1.75
1.130000   -0.94   -2.72   -1.73
1.131000   -0.93   -2.69   -1.70
1.132000   -0.92   -2.67   -1.69
1.133000   -0.92   -2.64   -1.67
1.134000   -0.91   -2.62   -1.66
1.135000   -0.90   -2.59   -1.64
1.136000   -0.89   -2.56   -1.63
1.137000   -0.88   -2.54   -1.62
1.138000   -0.87   -2.52   -1.61
1.139000   -0.86   -2.50   -1.59
1.140000   -0.86   -2.48   -1.58
1.141000   -0.86   -2.47   -1.57
1.142000   -0.85   -2.45   -1.56
1.143000   -0.84   -2.42   -1.55
1.144000   -0.84   -2.41   -1.53
1.145000   -0.84   -2.40   -1.52
1.146000   -0.84   -2.39   -1.51
1.147000   -0.84   -2.37   -1.50
1.148000   -0.84   -2.35   -1.48
1.149000   -0.82   -2.33   -1.47
1.150000   -0.82   -2.31   -1.46
1.151000   -0.81   -2.30   -1.44
1.152000   -0.80   -2.27   -1.43
1.153000   -0.77   -2.24   -1.43
1.154000   -0.74   -2.21   -1.43
1.155000   -0.72   -2.19   -1.43
1.156000   -0.72   -2.17   -1.41
1.157000   -0.72   -2.15   -1.39
1.158000   -0.71   -2.13   -1.37
1.159000   -0.72   -2.11   -1.36
1.160000   -0.72   -2.10   -1.33
1.161000   -0.72   -2.08   -1.33
1.162000   -0.72   -2.06   -1.30
1.163000   -0.72   -2.04   -1.28
1.164000   -0.72   -2.02   -1.28
1.165000   -0.71   -2.01   -1.27
1.166000   -0.69   -1.99   -1.26
1.167000   -0.69   -1.97   -1.25
1.168000   -0.69   -1.96   -1.24
1.169000   -0.69   -1.94   -1.23
1.170000   -0.67   -1.93   -1.21
1.171000   -0.67   -1.91   -1.20
1.172000   -0.66   -1.89   -1.20
1.173000   -0.65   -1.88   -1.19
1.174000   -0.65   -1.86   -1.18
1.175000   -0.64   -1.84   -1.16
1.176000   -0.64   -1.82   -1.15
1.177000   -0.63   -1.80   -1.14
1.178000   -0.62   -1.78   -1.13
1.179000   -0.62   -1.76   -1.11
1.180000   -0.61   -1.74   -1.10
1.181000   -0.63   -1.73   -1.08
1.182000   -0.63   -1.71   -1.06
1.183000   -0.62   -1.70   -1.06
1.184000   -0.61   -1.69   -1.05
1.185000   -0.60   -1.67   -1.05
1.186000   -0.60   -1.65   -1.03
1.187000   -0.59   -1.64   -1.02
1.188000   -0.59   -1.63   -1.02
1.189000   -0.59   -1.62   -1.02
1.190000   -0.57   -1.61   -1.01
1.191000   -0.57   -1.60   -1.00
1.192000   -0.56   -1.59   -1.00
1.193000   -0.55   -1.57   -0.99
1.194000   -0.53   -1.54   -0.98
1.195000   -0.53   -1.52   -0.97
1.196000   -0.52   -1.50   -0.96
1.197000   -0.51   -1.49   -0.96
1.198000   -0.50   -1.48   -0.94
1.199000   -0.49   -1.46   -0.94
1.200000   -0.48   -1.44   -0.93
1.201000   -0.49   -1.43   -0.92
1.202000   -0.49   -1.41   -0.89
1.203000   -0.49   -1.39   -0.88
1.204000   -0.49   -1.38   -0.87
1.205000   -0.49   -1.37   -0.86
1.206000   -0.48   -1.36   -0.85
1.207000   -0.48   -1.34   -0.84
1.208000   -0.48   -1.33   -0.83
1.209000   -0.48   -1.31   -0.82
1.210000   -0.48   -1.30   -0.80
1.211000   -0.47   -1.29   -0.79
1.212000   -0.47   -1.27   -0.78
1.213000   -0.46   -1.25   -0.78
1.214000   -0.44   -1.24   -0.78
1.215000   -0.42   -1.22   -0.78
1.216000   -0.42   -1.21   -0.78
1.217000   -0.42   -1.20   -0.77
1.218000   -0.41   -1.19   -0.76
1.219000   -0.42   -1.17   -0.74
1.220000   -0.42   -1.16   -0.72
1.221000   -0.43   -1.15   -0.71
1.222000   -0.43   -1.14   -0.69
1.223000   -0.44   -1.14   -0.68
1.224000   -0.44   -1.13   -0.68
1.225000   -0.43   -1.12   -0.67
1.226000   -0.42   -1.10   -0.66
1.227000   -0.42   -1.08   -0.65
1.228000   -0.42   -1.06   -0.64
1.229000   -0.42   -1.05   -0.63
1.230000   -0.40   -1.03   -0.62
1.231000   -0.40   -1.02   -0.61
1.232000   -0.39   -1.01   -0.60
1.233000   -0.39   -0.99   -0.59
1.234000   -0.37   -0.97   -0.59
1.235000   -0.37   -0.96   -0.58
1.236000   -0.36   -0.94   -0.56
1.237000   -0.36   -0.92   -0.55
1.238000   -0.34   -0.91   -0.54
1.239000   -0.34   -0.90   -0.54
1.240000   -0.34   -0.89   -0.53
1.241000   -0.34   -0.88   -0.53
1.242000   -0.34   -0.87   -0.52
1.243000   -0.34   -0.86   -0.51
1.244000   -0.33   -0.85   -0.51
1.245000   -0.33   -0.84   -0.50
1.246000   -0.32   -0.83   -0.49
1.247000   -0.32   -0.81   -0.48
1.248000   -0.32   -0.80   -0.47
1.249000   -0.32   -0.79   -0.46
1.250000   -0.31   -0.79   -0.45
1.251000   -0.30   -0.77   -0.46
1.252000   -0.28   -0.75   -0.46
1.253000   -0.27   -0.75   -0.46
1.254000   -0.26   -0.74   -0.46
1.255000   -0.28   -0.73   -0.44
1.256000   -0.30   -0.73   -0.42
1.257000   -0.30   -0.72   -0.40
1.258000   -0.30   -0.69   -0.38
1.259000   -0.30   -0.68   -0.37
1.260000   -0.29   -0.66   -0.36
1.261000   -0.29   -0.65   -0.35
1.262000   -0.29   -0.64   -0.34
1.263000   -0.28   -0.63   -0.34
1.264000   -0.26   -0.61   -0.34
1.265000   -0.26   -0.60   -0.33
1.266000   -0.27   -0.59   -0.32
1.267000   -0.28   -0.59   -0.30
1.268000   -0.28   -0.57   -0.30
1.269000   -0.26   -0.56   -0.29
1.270000   -0.25   -0.54   -0.30
1.271000   -0.24   -0.54   -0.29
1.272000   -0.24   -0.53   -0.29
1.273000   -0.24   -0.53   -0.28
1.274000   -0.24   -0.52   -0.27
1.275000   -0.24   -0.51   -0.26
1.276000   -0.24   -0.49   -0.25
1.277000   -0.22   -0.47   -0.24
1.278000   -0.21   -0.45   -0.23
1.279000   -0.20   -0.43   -0.23
1.280000   -0.19   -0.43   -0.22
1.281000   -0.21   -0.43   -0.21
1.282000   -0.21   -0.42   -0.20
1.283000   -0.21   -0.41   -0.19
1.284000   -0.22   -0.41   -0.18
1.285000   -0.23   -0.40   -0.17
1.286000   -0.22   -0.39   -0.16
1.287000   -0.22   -0.38   -0.15
1.288000   -0.21   -0.37   -0.15
1.289000   -0.21   -0.36   -0.14
1.290000   -0.21   -0.36   -0.13
1.291000   -0.21   -0.34   -0.12
1.292000   -0.21   -0.33   -0.11
1.293000   -0.22   -0.33   -0.09
1.294000   -0.22   -0.32   -0.08
1.295000   -0.23   -0.30   -0.06
1.296000   -0.22   -0.29   -0.05
1.297000   -0.22   -0.27   -0.05
1.298000   -0.21   -0.26   -0.04
1.299000   -0.21   -0.26   -0.03
1.300000   -0.21   -0.25   -0.02
1.301000   -0.22   -0.25   -0.02
1.302000   -0.23   -0.25   -0.01
1.303000   -0.24   -0.25   -0.01
1.304000   -0.25   -0.25    0.01
1.305000   -0.26   -0.25    0.03
1.306000   -0.28   -0.25    0.04
1.307000   -0.29   -0.25    0.05
1.308000   -0.30   -0.25    0.05
1.309000   -0.31   -0.26    0.05
1.310000   -0.31   -0.26    0.05
1.311000   -0.30   -0.25    0.05
1.312000   -0.29   -0.24    0.06
1.313000   -0.29   -0.24    0.06
1.314000   -0.29   -0.23    0.07
1.315000   -0.29   -0.22    0.08
1.316000   -0.29   -0.21    0.07
1.317000   -0.28   -0.21    0.09
1.318000   -0.29   -0.20    0.10
1.319000   -0.30   -0.19    0.12
1.320000   -0.30   -0.17    0.14
1.321000   -0.30   -0.15    0.15
1.322000   -0.29   -0.13    0.16
1.323000   -0.29   -0.13    0.16
1.324000   -0.29   -0.12    0.18
1.325000   -0.30   -0.12    0.19
1.326000   -0.31   -0.12    0.20
1.327000   -0.32   -0.13    0.20
1.328000   -0.33   -0.13    0.21
1.329000   -0.34   -0.13    0.22
1.330000   -0.34   -0.13    0.22
1.331000   -0.33   -0.11    0.23
1.332000   -0.33   -0.11    0.24
1.333000   -0.33   -0.10    0.24
1.334000   -0.32   -0.09    0.24
1.335000   -0.31   -0.08    0.24
1.336000   -0.30   -0.07    0.24
1.337000   -0.29   -0.06    0.24
1.338000   -0.28   -0.05    0.24
1.339000   -0.28   -0.04    0.25
1.340000   -0.28   -0.04    0.25
1.341000   -0.29   -0.05    0.25
1.342000   -0.29   -0.04    0.25
1.343000   -0.30   -0.04    0.26
1.344000   -0.30   -0.04    0.26
1.345000   -0.30   -0.04    0.27
1.346000   -0.30   -0.04    0.27
1.347000   -0.30   -0.03    0.27
1.348000   -0.30   -0.02    0.28
1.349000   -0.29   -0.00    0.30
1.350000   -0.28    0.01    0.30
1.351000   -0.26    0.03    0.30
1.352000   -0.27    0.04    0.31
1.353000   -0.28    0.04    0.33
1.354000   -0.29    0.05    0.35
1.355000   -0.30    0.06    0.36
1.356000   -0.29    0.08    0.37
1.357000   -0.28    0.10    0.38
1.358000   -0.28    0.11    0.39
1.359000   -0.28    0.12    0.41
1.360000   -0.28    0.14    0.42
1.361000   -0.27    0.14    0.41
1.362000   -0.26    0.15    0.40
