Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
11.721000    0.63    0.58   -0.03
11.722000    0.61    0.56   -0.03
11.723000    0.59    0.55   -0.02
11.724000    0.57    0.53   -0.02
11.725000    0.55    0.51   -0.02
11.726000    0.57    0.50   -0.04
11.727000    0.59    0.53   -0.04
11.728000    0.61    0.54   -0.04
11.729000    0.60    0.54   -0.04
11.730000    0.60    0.53   -0.05
11.731000    0.59    0.51   -0.05
11.732000    0.55    0.48   -0.05
11.733000    0.51    0.44   -0.04
11.734000    0.47    0.41   -0.03
11.735000    0.44    0.38   -0.03
11.736000    0.42    0.37   -0.03
11.737000    0.40    0.33   -0.03
11.738000    0.37    0.30   -0.04
11.739000    0.37    0.28   -0.06
11.740000    0.38    0.26   -0.08
11.741000    0.39    0.26   -0.10
11.742000    0.39    0.25   -0.11
11.743000    0.39    0.25   -0.11
11.744000    0.39    0.25   -0.11
11.745000    0.40    0.27   -0.10
11.746000    0.41    0.30   -0.09
11.747000    0.44    0.35   -0.07
11.748000    0.49    0.42   -0.05
11.749000    0.53    0.48   -0.04
11.750000    0.58    0.54   -0.03
11.751000    0.63    0.60   -0.02
11.752000    0.68    0.65   -0.02
11.753000    0.73    0.69   -0.03
11.754000    0.76    0.73   -0.02
11.755000    0.78    0.75   -0.02
11.756000    0.78    0.76   -0.01
11.757000    0.76    0.75    0.01
11.758000    0.73    0.76    0.04
11.759000    0.71    0.78    0.10
11.760000    0.69    0.83    0.15
11.761000    0.67    0.87    0.22
11.762000    0.66    0.93    0.29
11.763000    0.65    0.99    0.36
11.764000    0.63    1.06    0.45
11.765000    0.60    1.11    0.53
11.766000    0.56    1.16    0.61
11.767000    0.52    1.18    0.68
11.768000    0.46    1.18    0.73
11.769000    0.40    1.17    0.78
11.770000    0.33    1.16    0.85
11.771000    0.24    1.14    0.91
11.772000    0.14    1.09    0.97
11.773000    0.03    1.02    1.01
11.774000   -0.07    0.93    1.03
11.775000   -0.19    0.83    1.03
11.776000   -0.29    0.73    1.03
11.777000   -0.37    0.62    1.01
11.778000   -0.44    0.52    0.96
11.779000   -0.50    0.40    0.92
11.780000   -0.56    0.29    0.87
11.781000   -0.64    0.18    0.84
11.782000   -0.73    0.06    0.81
11.783000   -0.81   -0.05    0.79
11.784000   -0.89   -0.16    0.76
11.785000   -0.96   -0.24    0.74
11.786000   -1.01   -0.30    0.74
11.787000   -1.03   -0.32    0.74
11.788000   -1.05   -0.34    0.74
11.789000   -1.06   -0.35    0.73
11.790000   -1.08   -0.37    0.73
11.791000   -1.12   -0.42    0.72
11.792000   -1.14   -0.45    0.71
11.793000   -1.17   -0.49    0.70
11.794000   -1.22   -0.55    0.69
11.795000   -1.26   -0.62    0.66
11.796000   -1.30   -0.69    0.63
11.797000   -1.32   -0.74    0.60
11.798000   -1.33   -0.79    0.57
11.799000   -1.31   -0.80    0.53
11.800000   -1.31   -0.85    0.50
11.801000   -1.30   -0.88    0.45
11.802000   -1.29   -0.91    0.41
11.803000   -1.26   -0.91    0.38
11.804000   -1.22   -0.90    0.35
11.805000   -1.16   -0.88    0.32
11.806000   -1.12   -0.88    0.28
11.807000   -1.13   -0.92    0.25
11.808000   -1.16   -0.97    0.22
11.809000   -1.19   -1.03    0.20
11.810000   -1.19   -1.04    0.19
11.811000   -1.17   -1.04    0.16
11.812000   -1.14   -1.04    0.14
11.813000   -1.12   -1.04    0.12
11.814000   -1.10   -1.03    0.10
11.815000   -1.09   -1.04    0.09
11.816000   -1.08   -1.04    0.08
11.817000   -1.07   -1.05    0.06
11.818000   -1.07   -1.06    0.04
11.819000   -1.06   -1.09    0.02
11.820000   -1.07   -1.11   -0.01
11.821000   -1.06   -1.12   -0.02
11.822000   -1.04   -1.10   -0.03
11.823000   -1.00   -1.07   -0.04
11.824000   -0.96   -1.05   -0.06
11.825000   -0.94   -1.03   -0.06
11.826000   -0.90   -0.99   -0.05
11.827000   -0.88   -0.96   -0.05
11.828000   -0.86   -0.95   -0.06
11.829000   -0.86   -0.96   -0.07
11.830000   -0.87   -0.96   -0.06
11.831000   -0.88   -0.99   -0.07
11.832000   -0.89   -1.00   -0.08
11.833000   -0.89   -1.00   -0.08
11.834000   -0.87   -0.98   -0.08
11.835000   -0.84   -0.95   -0.08
11.836000   -0.81   -0.92   -0.09
11.837000   -0.78   -0.90   -0.09
11.838000   -0.76   -0.89   -0.10
11.839000   -0.75   -0.89   -0.10
11.840000   -0.76   -0.91   -0.11
11.841000   -0.78   -0.93   -0.11
11.842000   -0.81   -0.95   -0.09
11.843000   -0.83   -0.96   -0.09
11.844000   -0.85   -0.98   -0.09
11.845000   -0.87   -1.00   -0.09
11.846000   -0.89   -1.02   -0.09
11.847000   -0.90   -1.02   -0.08
11.848000   -0.90   -1.03   -0.08
11.849000   -0.93   -1.06   -0.09
11.850000   -0.95   -1.07   -0.09
11.851000   -0.95   -1.09   -0.09
11.852000   -0.96   -1.10   -0.10
11.853000   -0.96   -1.11   -0.11
11.854000   -0.98   -1.14   -0.11
11.855000   -1.01   -1.17   -0.11
11.856000   -1.04   -1.19   -0.11
11.857000   -1.05   -1.20   -0.11
11.858000   -1.06   -1.22   -0.11
11.859000   -1.07   -1.23   -0.11
11.860000   -1.07   -1.22   -0.11
11.861000   -1.05   -1.19   -0.11
11.862000   -1.03   -1.17   -0.10
11.863000   -1.02   -1.15   -0.09
11.864000   -1.01   -1.13   -0.09
11.865000   -1.00   -1.12   -0.08
11.866000   -0.99   -1.11   -0.08
11.867000   -0.98   -1.10   -0.08
11.868000   -0.99   -1.10   -0.08
11.869000   -1.01   -1.13   -0.08
11.870000   -1.04   -1.15   -0.07
11.871000   -1.06   -1.17   -0.07
11.872000   -1.08   -1.19   -0.07
11.873000   -1.10   -1.21   -0.08
11.874000   -1.10   -1.22   -0.08
11.875000   -1.10   -1.23   -0.09
11.876000   -1.09   -1.22   -0.09
11.877000   -1.08   -1.21   -0.09
11.878000   -1.06   -1.19   -0.09
11.879000   -1.02   -1.16   -0.10
11.880000   -1.00   -1.14   -0.10
11.881000   -0.99   -1.14   -0.10
11.882000   -0.99   -1.14   -0.10
11.883000   -0.99   -1.14   -0.11
11.884000   -1.00   -1.15   -0.10
11.885000   -1.02   -1.14   -0.08
11.886000   -1.02   -1.14   -0.07
11.887000   -1.03   -1.14   -0.07
11.888000   -1.02   -1.14   -0.07
11.889000   -1.03   -1.14   -0.07
11.890000   -1.02   -1.14   -0.07
11.891000   -1.03   -1.15   -0.07
11.892000   -1.05   -1.17   -0.08
11.893000   -1.06   -1.18   -0.08
11.894000   -1.05   -1.18   -0.10
11.895000   -1.04   -1.18   -0.10
11.896000   -1.04   -1.18   -0.10
11.897000   -1.01   -1.15   -0.10
11.898000   -0.98   -1.11   -0.10
11.899000   -0.94   -1.08   -0.09
11.900000   -0.94   -1.07   -0.09
11.901000   -0.95   -1.08   -0.09
11.902000   -0.96   -1.08   -0.08
11.903000   -0.98   -1.09   -0.07
11.904000   -0.98   -1.09   -0.07
11.905000   -0.96   -1.08   -0.07
11.906000   -0.93   -1.04   -0.07
11.907000   -0.91   -1.02   -0.08
11.908000   -0.89   -1.02   -0.09
11.909000   -0.91   -1.04   -0.09
11.910000   -0.91   -1.03   -0.08
11.911000   -0.92   -1.03   -0.08
11.912000   -0.92   -1.04   -0.08
11.913000   -0.92   -1.04   -0.08
11.914000   -0.90   -1.01   -0.07
11.915000   -0.89   -1.00   -0.07
11.916000   -0.90   -1.00   -0.07
11.917000   -0.90   -1.00   -0.06
11.918000   -0.90   -1.01   -0.07
11.919000   -0.89   -1.01   -0.07
11.920000   -0.89   -1.02   -0.08
11.921000   -0.87   -1.00   -0.08
11.922000   -0.84   -0.96   -0.08
11.923000   -0.81   -0.93   -0.07
11.924000   -0.80   -0.92   -0.08
11.925000   -0.79   -0.90   -0.06
11.926000   -0.79   -0.90   -0.06
11.927000   -0.80   -0.91   -0.07
11.928000   -0.80   -0.92   -0.08
11.929000   -0.82   -0.94   -0.08
11.930000   -0.82   -0.94   -0.08
11.931000   -0.81   -0.93   -0.07
11.932000   -0.82   -0.94   -0.08
11.933000   -0.83   -0.95   -0.08
11.934000   -0.80   -0.92   -0.08
11.935000   -0.77   -0.88   -0.08
11.936000   -0.76   -0.86   -0.07
11.937000   -0.77   -0.86   -0.06
11.938000   -0.79   -0.86   -0.04
11.939000   -0.78   -0.85   -0.03
11.940000   -0.78   -0.84   -0.03
11.941000   -0.76   -0.83   -0.03
11.942000   -0.72   -0.80   -0.05
11.943000   -0.67   -0.76   -0.06
11.944000   -0.60   -0.71   -0.07
11.945000   -0.52   -0.64   -0.08
11.946000   -0.46   -0.58   -0.09
11.947000   -0.43   -0.56   -0.09
11.948000   -0.44   -0.56   -0.09
11.949000   -0.45   -0.58   -0.10
11.950000   -0.45   -0.58   -0.09
11.951000   -0.44   -0.57   -0.10
11.952000   -0.45   -0.58   -0.10
11.953000   -0.45   -0.59   -0.10
11.954000   -0.45   -0.58   -0.10
11.955000   -0.46   -0.59   -0.09
11.956000   -0.47   -0.60   -0.08
11.957000   -0.48   -0.60   -0.08
11.958000   -0.49   -0.62   -0.09
11.959000   -0.50   -0.63   -0.09
11.960000   -0.53   -0.66   -0.09
11.961000   -0.56   -0.70   -0.10
11.962000   -0.59   -0.73   -0.09
11.963000   -0.62   -0.75   -0.09
11.964000   -0.64   -0.78   -0.10
11.965000   -0.66   -0.81   -0.10
11.966000   -0.66   -0.81   -0.10
11.967000   -0.67   -0.81   -0.10
11.968000   -0.68   -0.82   -0.09
11.969000   -0.70   -0.83   -0.10
11.970000   -0.67   -0.81   -0.10
11.971000   -0.64   -0.78   -0.10
11.972000   -0.61   -0.75   -0.10
11.973000   -0.63   -0.76   -0.10
11.974000   -0.65   -0.78   -0.09
11.975000   -0.69   -0.81   -0.09
11.976000   -0.71   -0.83   -0.08
11.977000   -0.73   -0.85   -0.08
11.978000   -0.76   -0.88   -0.09
11.979000   -0.71   -0.83   -0.09
11.980000   -0.62   -0.74   -0.10
11.981000   -0.57   -0.69   -0.10
11.982000   -0.55   -0.68   -0.10
11.983000   -0.55   -0.69   -0.10
11.984000   -0.59   -0.72   -0.10
11.985000   -0.64   -0.77   -0.10
11.986000   -0.69   -0.84   -0.10
11.987000   -0.73   -0.88   -0.10
11.988000   -0.72   -0.86   -0.11
11.989000   -0.69   -0.84   -0.11
11.990000   -0.62   -0.77   -0.11
11.991000   -0.56   -0.71   -0.11
11.992000   -0.50   -0.65   -0.11
11.993000   -0.47   -0.63   -0.13
11.994000   -0.44   -0.62   -0.14
11.995000   -0.45   -0.64   -0.15
11.996000   -0.47   -0.66   -0.14
11.997000   -0.50   -0.68   -0.14
11.998000   -0.55   -0.73   -0.13
11.999000   -0.63   -0.78   -0.11
12.000000   -0.72   -0.85   -0.09
12.001000   -0.78   -0.91   -0.08
12.002000   -0.82   -0.94   -0.08
12.003000   -0.83   -0.95   -0.07
12.004000   -0.80   -0.91   -0.07
12.005000   -0.72   -0.84   -0.07
12.006000   -0.61   -0.72   -0.07
12.007000   -0.49   -0.60   -0.07
12.008000   -0.37   -0.48   -0.08
12.009000   -0.32   -0.42   -0.08
12.010000   -0.29   -0.40   -0.07
12.011000   -0.30   -0.40   -0.07
12.012000   -0.31   -0.41   -0.07
12.013000   -0.36   -0.47   -0.07
12.014000   -0.43   -0.54   -0.08
12.015000   -0.49   -0.62   -0.09
12.016000   -0.54   -0.67   -0.09
12.017000   -0.56   -0.68   -0.09
12.018000   -0.55   -0.68   -0.09
12.019000   -0.49   -0.62   -0.09
12.020000   -0.42   -0.54   -0.09
12.021000   -0.35   -0.47   -0.09
12.022000   -0.28   -0.40   -0.09
12.023000   -0.23   -0.35   -0.09
12.024000   -0.19   -0.31   -0.09
12.025000   -0.19   -0.31   -0.09
12.026000   -0.21   -0.33   -0.09
12.027000   -0.21   -0.33   -0.09
12.028000   -0.22   -0.37   -0.11
12.029000   -0.24   -0.40   -0.12
12.030000   -0.24   -0.40   -0.12
12.031000   -0.22   -0.38   -0.12
12.032000   -0.21   -0.37   -0.12
12.033000   -0.23   -0.38   -0.12
12.034000   -0.25   -0.41   -0.11
12.035000   -0.28   -0.42   -0.11
12.036000   -0.30   -0.44   -0.10
12.037000   -0.27   -0.41   -0.10
12.038000   -0.23   -0.37   -0.10
12.039000   -0.18   -0.31   -0.09
12.040000   -0.16   -0.28   -0.09
12.041000   -0.16   -0.28   -0.09
12.042000   -0.20   -0.32   -0.08
12.043000   -0.27   -0.39   -0.08
12.044000   -0.33   -0.44   -0.07
12.045000   -0.37   -0.48   -0.07
12.046000   -0.40   -0.52   -0.08
12.047000   -0.39   -0.52   -0.09
12.048000   -0.34   -0.47   -0.09
12.049000   -0.24   -0.37   -0.10
12.050000   -0.14   -0.26   -0.10
12.051000   -0.08   -0.19   -0.09
12.052000   -0.01   -0.12   -0.09
12.053000    0.05   -0.07   -0.10
12.054000    0.07   -0.06   -0.10
12.055000    0.07   -0.05   -0.10
12.056000    0.05   -0.06   -0.09
12.057000    0.02   -0.09   -0.08
12.058000    0.00   -0.09   -0.07
12.059000   -0.00   -0.09   -0.06
12.060000   -0.02   -0.11   -0.05
12.061000   -0.09   -0.16   -0.04
12.062000   -0.16   -0.23   -0.04
12.063000   -0.25   -0.32   -0.04
12.064000   -0.34   -0.42   -0.04
12.065000   -0.42   -0.50   -0.03
12.066000   -0.46   -0.54   -0.04
12.067000   -0.45   -0.54   -0.05
12.068000   -0.44   -0.52   -0.04
12.069000   -0.38   -0.45   -0.04
12.070000   -0.25   -0.30   -0.02
12.071000   -0.10   -0.14   -0.01
12.072000    0.01   -0.03   -0.01
12.073000    0.08    0.03   -0.02
12.074000    0.13    0.10   -0.01
12.075000    0.17    0.14   -0.01
12.076000    0.16    0.14    0.00
12.077000    0.14    0.12    0.00
12.078000    0.13    0.11    0.01
12.079000    0.13    0.11    0.00
12.080000    0.12    0.09   -0.00
12.081000    0.10    0.06   -0.00
12.082000    0.06    0.02   -0.00
12.083000    0.02   -0.01    0.01
12.084000   -0.04   -0.06    0.02
12.085000   -0.11   -0.12    0.02
12.086000   -0.16   -0.17    0.02
12.087000   -0.19   -0.20    0.02
12.088000   -0.22   -0.24    0.01
12.089000   -0.28   -0.31    0.00
12.090000   -0.30   -0.34    0.00
12.091000   -0.28   -0.31    0.00
12.092000   -0.21   -0.23    0.01
12.093000   -0.16   -0.18    0.01
12.094000   -0.10   -0.11    0.01
12.095000   -0.07   -0.07    0.02
12.096000   -0.03   -0.02    0.03
12.097000    0.00    0.03    0.05
12.098000    0.06    0.08    0.04
12.099000    0.11    0.13    0.04
12.100000    0.16    0.18    0.03
12.101000    0.16    0.16    0.03
12.102000    0.13    0.12    0.03
12.103000    0.09    0.08    0.02
12.104000    0.04    0.03    0.02
12.105000    0.05    0.02    0.01
12.106000    0.07    0.04    0.00
12.107000    0.08    0.04   -0.00
12.108000    0.09    0.05   -0.00
12.109000    0.10    0.07   -0.01
12.110000    0.14    0.11    0.00
12.111000    0.17    0.13    0.00
12.112000    0.14    0.11    0.00
12.113000    0.11    0.08    0.01
12.114000    0.08    0.06    0.01
12.115000    0.07    0.05    0.01
12.116000    0.06    0.04    0.01
12.117000    0.09    0.07    0.01
12.118000    0.11    0.09    0.00
12.119000    0.15    0.13    0.01
12.120000    0.21    0.20    0.01
12.121000    0.25    0.24    0.01
12.122000    0.28    0.27    0.02
12.123000    0.29    0.28    0.02
12.124000    0.31    0.31    0.02
12.125000    0.37    0.36    0.02
12.126000    0.41    0.40    0.02
12.127000    0.41    0.40    0.02
12.128000    0.40    0.40    0.01
12.129000    0.38    0.36    0.01
12.130000    0.34    0.33    0.01
12.131000    0.32    0.31    0.02
12.132000    0.31    0.31    0.02
12.133000    0.32    0.31    0.01
12.134000    0.35    0.34    0.01
12.135000    0.40    0.40    0.02
12.136000    0.44    0.44    0.02
12.137000    0.46    0.47    0.02
12.138000    0.45    0.46    0.03
12.139000    0.41    0.42    0.03
12.140000    0.36    0.37    0.04
12.141000    0.32    0.33    0.04
12.142000    0.28    0.29    0.04
12.143000    0.29    0.30    0.04
12.144000    0.33    0.34    0.04
12.145000    0.37    0.38    0.04
12.146000    0.41    0.42    0.03
12.147000    0.40    0.40    0.04
12.148000    0.37    0.38    0.03
12.149000    0.34    0.35    0.04
12.150000    0.33    0.34    0.03
12.151000    0.32    0.33    0.03
12.152000    0.30    0.30    0.03
12.153000    0.29    0.29    0.03
12.154000    0.31    0.31    0.02
12.155000    0.33    0.32    0.01
12.156000    0.33    0.31   -0.00
12.157000    0.34    0.30   -0.01
12.158000    0.32    0.28   -0.02
12.159000    0.30    0.24   -0.03
12.160000    0.27    0.22   -0.02
12.161000    0.25    0.21   -0.01
12.162000    0.25    0.22    0.00
12.163000    0.26    0.24    0.00
12.164000    0.25    0.23    0.01
12.165000    0.24    0.23    0.02
12.166000    0.21    0.21    0.03
12.167000    0.15    0.16    0.04
12.168000    0.10    0.11    0.04
12.169000    0.06    0.08    0.04
12.170000    0.05    0.07    0.05
12.171000    0.04    0.07    0.06
12.172000    0.04    0.07    0.05
12.173000    0.06    0.09    0.05
12.174000    0.09    0.10    0.04
12.175000    0.09    0.11    0.05
12.176000    0.10    0.12    0.05
12.177000    0.13    0.15    0.04
12.178000    0.17    0.19    0.04
12.179000    0.19    0.19    0.03
12.180000    0.18    0.17    0.02
12.181000    0.15    0.15    0.02
12.182000    0.13    0.12    0.02
12.183000    0.10    0.10    0.02
12.184000    0.10    0.09    0.02
12.185000    0.11    0.09    0.02
12.186000    0.14    0.12    0.01
12.187000    0.19    0.17    0.00
12.188000    0.23    0.20   -0.01
12.189000    0.24    0.20   -0.01
12.190000    0.22    0.18   -0.01
12.191000    0.19    0.17    0.01
12.192000    0.16    0.16    0.03
12.193000    0.15    0.16    0.03
12.194000    0.16    0.16    0.03
12.195000    0.17    0.17    0.03
12.196000    0.16    0.17    0.03
12.197000    0.15    0.16    0.04
12.198000    0.14    0.16    0.04
12.199000    0.16    0.17    0.04
12.200000    0.16    0.18    0.04
12.201000    0.15    0.16    0.03
12.202000    0.12    0.12    0.02
12.203000    0.10    0.09    0.02
12.204000    0.09    0.07    0.00
12.205000    0.10    0.07   -0.00
12.206000    0.12    0.08   -0.01
12.207000    0.11    0.07   -0.01
12.208000    0.09    0.04   -0.01
12.209000    0.05    0.01   -0.01
12.210000    0.07    0.03   -0.01
12.211000    0.09    0.06   -0.01
12.212000    0.12    0.09   -0.01
12.213000    0.20    0.15   -0.02
12.214000    0.27    0.23   -0.03
12.215000    0.32    0.28   -0.02
12.216000    0.34    0.31   -0.01
12.217000    0.35    0.32   -0.01
12.218000    0.35    0.32   -0.01
12.219000    0.35    0.32   -0.01
12.220000    0.32    0.29   -0.00
12.221000    0.30    0.27    0.01
12.222000    0.30    0.28    0.01
12.223000    0.30    0.29    0.02
12.224000    0.30    0.30    0.02
12.225000    0.33    0.32    0.02
12.226000    0.35    0.34    0.01
12.227000    0.38    0.36    0.01
12.228000    0.38    0.34   -0.01
12.229000    0.38    0.34   -0.02
12.230000    0.40    0.34   -0.03
12.231000    0.43    0.36   -0.04
12.232000    0.44    0.37   -0.05
12.233000    0.45    0.38   -0.05
12.234000    0.44    0.37   -0.05
12.235000    0.42    0.35   -0.04
12.236000    0.40    0.34   -0.03
12.237000    0.40    0.35   -0.03
12.238000    0.40    0.34   -0.03
12.239000    0.39    0.33   -0.03
12.240000    0.37    0.32   -0.02
12.241000    0.38    0.32   -0.03
12.242000    0.37    0.32   -0.03
12.243000    0.36    0.31   -0.02
12.244000    0.36    0.32   -0.02
12.245000    0.39    0.36   -0.01
12.246000    0.42    0.38   -0.02
12.247000    0.42    0.38   -0.02
12.248000    0.41    0.37   -0.02
12.249000    0.38    0.33   -0.03
12.250000    0.33    0.29   -0.03
12.251000    0.31    0.25   -0.03
12.252000    0.28    0.24   -0.01
12.253000    0.27    0.24   -0.01
12.254000    0.27    0.24   -0.01
12.255000    0.26    0.23   -0.00
12.256000    0.25    0.22    0.00
12.257000    0.25    0.23    0.01
12.258000    0.25    0.23    0.00
12.259000    0.26    0.24    0.00
12.260000    0.27    0.23   -0.01
12.261000    0.29    0.24   -0.02
12.262000    0.31    0.25   -0.03
12.263000    0.32    0.27   -0.02
12.264000    0.32    0.26   -0.02
12.265000    0.32    0.26   -0.02
12.266000    0.31    0.26   -0.02
12.267000    0.32    0.27   -0.02
12.268000    0.33    0.30   -0.01
12.269000    0.34    0.31   -0.01
12.270000    0.34    0.31   -0.00
12.271000    0.32    0.31   -0.00
12.272000    0.32    0.29    0.00
12.273000    0.29    0.26    0.00
12.274000    0.25    0.22   -0.01
12.275000    0.22    0.19   -0.01
12.276000    0.21    0.18   -0.01
12.277000    0.21    0.18   -0.01
12.278000    0.21    0.17   -0.01
12.279000    0.22    0.18   -0.01
12.280000    0.21    0.17   -0.02
12.281000    0.20    0.15   -0.02
12.282000    0.19    0.13   -0.02
12.283000    0.16    0.12   -0.02
12.284000    0.16    0.12   -0.01
12.285000    0.18    0.14   -0.01
12.286000    0.20    0.16   -0.01
12.287000    0.20    0.17   -0.01
12.288000    0.19    0.15   -0.01
12.289000    0.16    0.12   -0.02
12.290000    0.15    0.11   -0.02
12.291000    0.14    0.09   -0.03
12.292000    0.11    0.05   -0.03
12.293000    0.10    0.04   -0.03
12.294000    0.11    0.05   -0.03
12.295000    0.12    0.07   -0.03
